,alpha,d_1,s_1,d_2,s_2,pi_1,pi_2,type,nonneg
740,0.9260000000000081,0.03978709951516219,0.07636978124398804,0.03717117735081302,0.04913976344237307,0.004386530132155472,2.5352520524750226e-05,multi,True
741,0.9259000000000082,0.039793800634069544,0.0763950973603957,0.037173926579347524,0.04912489535795585,0.0043860413508569444,1.62209744262818e-05,multi,True
742,0.9258000000000082,0.03980050361195105,0.07642041966784585,0.03717667643291361,0.04911002365188158,0.004385552593297398,7.079498386630689e-06,multi,True
743,0.9257000000000082,0.039807208449445325,0.0764457481681541,0.037179426911676534,0.04909514832309755,0.004385063859514935,-2.071921055231407e-06,multi,True
744,0.9256000000000082,0.03981391514719037,0.07647108286313702,0.03718217801579956,0.04908026937054649,0.0043845751495479625,-1.1233297383715125e-05,multi,True
745,0.9255000000000082,0.0398206237058253,0.07649642375461652,0.03718492974544673,0.04906538679316894,0.004384086463434394,-2.0404644107708918e-05,multi,True
746,0.9254000000000082,0.039827334125988885,0.07652177084441324,0.03718768210078167,0.04905050058990411,0.004383597801212268,-2.958597475920168e-05,multi,True
747,0.9253000000000082,0.03983404640832222,0.07654712413434903,0.037190435081970466,0.04903561075969776,0.004383109162919587,-3.877730289216473e-05,multi,True
748,0.9252000000000082,0.03984076055346306,0.07657248362624444,0.037193188689175885,0.04902071730148747,0.004382620548594665,-4.79786420845554e-05,multi,True
749,0.9251000000000082,0.039847476562051974,0.07659784932191874,0.0371959429225627,0.04900582021421704,0.0043821319582759075,-5.719000593617206e-05,multi,True
750,0.9250000000000083,0.03985419443473005,0.07662322122319937,0.037198697782295405,0.0489909194968239,0.004381643392001198,-6.641140807267173e-05,multi,True
751,0.9249000000000083,0.03986091417213615,0.07664859933190563,0.03720145326853866,0.04897601514825133,0.004381154849809107,-7.564286214011787e-05,multi,True
752,0.9248000000000083,0.03986763577491155,0.07667398364986523,0.0372042093814555,0.04896110716743252,0.004380666331737693,-8.488438181128866e-05,multi,True
753,0.9247000000000083,0.03987435924369765,0.07669937417890048,0.03720696612121151,0.048946195553311735,0.004380177837825511,-9.413598077905126e-05,multi,True
754,0.9246000000000083,0.03988108457913501,0.07672477092083525,0.03720972348797164,0.048931280304829225,0.00437968936811094,-0.00010339767276083388,multi,True
755,0.9245000000000083,0.03988781178186482,0.07675017387749809,0.037212481481899345,0.048916361420918285,0.004379200922632184,-0.00011266947149946981,multi,True
756,0.9244000000000083,0.039894540852528755,0.076775583050712,0.03721524010316032,0.04890143890052234,0.004378712501427932,-0.00012195139075825076,multi,True
757,0.9243000000000083,0.03990127179176933,0.0768009984423083,0.03721799935191773,0.04888651274257343,0.0043782241045364975,-0.00013124344432732284,multi,True
758,0.9242000000000083,0.03990800460022812,0.07682642005410888,0.03722075922833859,0.04887158294601749,0.004377735731996568,-0.00014054564601662014,multi,True
759,0.9241000000000084,0.03991473927854752,0.07685184788794511,0.03722351973258574,0.04885664950978538,0.004377247383846639,-0.0001498580096635357,multi,True
760,0.9240000000000084,0.039921475827368755,0.07687728194564356,0.03722628086482353,0.04884171243281372,0.004376759060125433,-0.00015918054912738948,multi,True
761,0.9239000000000084,0.039928214247337,0.0769027222290344,0.0372290426252193,0.048826771714044884,0.0043762707608713605,-0.0001685132782909991,multi,True
762,0.9238000000000084,0.03993495453909419,0.0769281687399497,0.03723180501393585,0.04881182735240828,0.004375782486123024,-0.00017785621106320825,multi,True
763,0.9237000000000084,0.03994169670328274,0.07695362148021419,0.03723456803113772,0.0487968793468434,0.0043752942359197005,-0.0001872093613732237,multi,True
764,0.9236000000000084,0.03994844074054839,0.07697908045166581,0.03723733167699179,0.048781927696285095,0.004374806010299347,-0.00019657274317820984,multi,True
765,0.9235000000000084,0.03995518665153159,0.07700454565612733,0.03724009595166161,0.04876697239967005,0.0043743178093014375,-0.0002059463704552943,multi,True
766,0.9234000000000084,0.03996193443687927,0.07703001709543653,0.037242860855313004,0.04875201345593254,0.004373829632964416,-0.00021533025720891445,multi,True
767,0.9233000000000084,0.03996868409723486,0.07705549477142647,0.037245626388110145,0.04873705086400442,0.004373341481327158,-0.00022472441746698452,multi,True
768,0.9232000000000085,0.039975435633243066,0.07708097868592986,0.03724839255021978,0.04872208462282371,0.004372853354428422,-0.00023412886528055479,multi,True
769,0.9231000000000085,0.03998218904554782,0.07710646884077875,0.03725115934180439,0.048707114731320056,0.00437236525230756,-0.00024354361472533198,multi,True
770,0.9230000000000085,0.03998894433479448,0.07713196523780726,0.037253926763032075,0.048692141188432646,0.004371877175003175,-0.000252968679900936,multi,True
771,0.9229000000000085,0.0399957015016276,0.07715746787884901,0.03725669481406666,0.04867716399309259,0.004371389122554536,-0.0002624040749316251,multi,True
772,0.9228000000000085,0.040002460546694485,0.07718297676574525,0.03725946349507355,0.048662183144229945,0.004370901095000296,-0.00027184981396775453,multi,True
773,0.9227000000000085,0.04000922147063887,0.07720849190032796,0.03726223280621773,0.048647198640778495,0.0043704130923797845,-0.00028130591118153466,multi,True
774,0.9226000000000085,0.040015984274107706,0.07723401328443366,0.037265002747665255,0.04863221048167238,0.004369925114732101,-0.00029077238077031796,multi,True
775,0.9225000000000085,0.04002274895774628,0.07725954091989692,0.03726777331958133,0.04861721866584483,0.0043694371620966125,-0.00030024923695546723,multi,True
776,0.9224000000000085,0.040029515522203546,0.07728507480856743,0.03727054452213145,0.04860222319221949,0.00436894923451157,-0.00030973649398774537,multi,True
777,0.9223000000000086,0.04003628396812343,0.07731061495227076,0.037273316355481374,0.04858722405973637,0.004368461332017116,-0.0003192341661343943,multi,True
778,0.9222000000000086,0.0400430542961525,0.0773361613528443,0.03727608881979643,0.048572221267327735,0.004367973454652754,-0.000328742267690728,multi,True
779,0.9221000000000086,0.04004982650694107,0.07736171401214384,0.03727886191524155,0.048557214813911356,0.004367485602456502,-0.0003382608129834045,multi,True
780,0.9220000000000086,0.04005660060113411,0.07738727293199467,0.03728163564198365,0.04854220469843079,0.004366997775468798,-0.00034778981635256046,multi,True
781,0.9219000000000086,0.040063376579379084,0.07741283811424067,0.037284410000188166,0.048527190919811815,0.004366509973728609,-0.00035732929217041805,multi,True
782,0.9218000000000086,0.04007015444232512,0.0774384095607266,0.037287184990020227,0.04851217347698218,0.004366022197275315,-0.00036687925483295733,multi,True
783,0.9217000000000086,0.04007693419062045,0.07746398727329598,0.037289960611645065,0.04849715236886802,0.004365534446148211,-0.0003764397187615582,multi,True
784,0.9216000000000086,0.04008371582491232,0.07748957125378488,0.03729273686523023,0.04848212759440608,0.0043650467203870495,-0.00038601069839912065,multi,True
785,0.9215000000000086,0.04009049934584954,0.07751516150403867,0.03729551375094032,0.04846709915252114,0.004364559020031343,-0.00039559220821693605,multi,True
786,0.9214000000000087,0.040097284754080934,0.07754075802590185,0.0372982912689408,0.04845206704213995,0.004364071345120625,-0.0004051842627109184,multi,True
787,0.9213000000000087,0.040104072050257684,0.07756636082122449,0.03730106941939928,0.048437031262189595,0.0043635836956937915,-0.00041478687640358804,multi,True
788,0.9212000000000087,0.04011086123502627,0.0775919698918424,0.0373038482024807,0.048421991811602005,0.004363096071791344,-0.0004244000638378058,multi,True
789,0.9211000000000087,0.04011765230903753,0.07761758523960333,0.03730662761835076,0.04840694868930256,0.004362608473452826,-0.0004340238395855022,multi,True
790,0.9210000000000087,0.04012444527294095,0.07764320686635452,0.03730940766717627,0.0483919018942173,0.004362120900717591,-0.0004436582182440968,multi,True
791,0.9209000000000087,0.04013124012738779,0.07766883477394694,0.03731218834912311,0.048376851425270664,0.004361633353625188,-0.00045330321443650453,multi,True
792,0.9208000000000087,0.04013803687302706,0.0776944689642203,0.03731496966435786,0.04836179728139456,0.004361145832215897,-0.0004629588428075645,multi,True
793,0.9207000000000087,0.04014483551050845,0.07772010943902315,0.03731775161304591,0.048346739461511884,0.0043606583365294795,-0.00047262511803084894,multi,True
794,0.9206000000000087,0.04015163604048555,0.07774575620020971,0.037320534195354464,0.04833167796454747,0.004360170866605341,-0.0004823020548060681,multi,True
795,0.9205000000000088,0.04015843846360772,0.07777140924962635,0.037323317411448335,0.04831661278942423,0.00435968342248361,-0.0004919896678570509,multi,True
796,0.9204000000000088,0.040165242780526016,0.07779706858912178,0.03732610126149536,0.0483015439350709,0.004359196004204131,-0.0005016879719327572,multi,True
797,0.9203000000000088,0.040172048991892945,0.07782273422054556,0.037328885745661414,0.04828647140041176,0.004358708611806978,-0.0005113969818083385,multi,True
798,0.9202000000000088,0.0401788570983589,0.07784840614574735,0.03733167086411287,0.04827139518437123,0.004358221245332212,-0.000521116712284702,multi,True
799,0.9201000000000088,0.040185667100577575,0.07787408436658202,0.037334456617016655,0.04825631528587258,0.0043577339048196,-0.000530847178189609,multi,True
800,0.9200000000000088,0.04019247899920062,0.07789976888490331,0.03733724300453795,0.048241231703833765,0.004357246590309031,-0.0005405883943774437,multi,True
801,0.9199000000000088,0.04019929279488034,0.07792545970255914,0.03734003002684442,0.04822614443718438,0.004356759301840976,-0.0005503403757247576,multi,True
802,0.9198000000000088,0.040206108488269,0.07795115682139955,0.0373428176841032,0.04821105348485063,0.00435627203945573,-0.000560103137135089,multi,True
803,0.9197000000000088,0.04021292608002071,0.07797686024328544,0.03734560597647957,0.0481959588457467,0.004355784803193017,-0.0005698766935422648,multi,True
804,0.9196000000000089,0.04021974557078823,0.07800256997006934,0.037348394904141054,0.0481808605187978,0.0043552975930930705,-0.0005796610599023682,multi,True
805,0.9195000000000089,0.040226566961225015,0.0780282860036054,0.037351184467253676,0.048165758502925246,0.004354810409196335,-0.0005894562511981711,multi,True
806,0.9194000000000089,0.04023339025198516,0.07805400834574795,0.037353974665985036,0.04815065279705257,0.004354323251543052,-0.0005992622824385931,multi,True
807,0.9193000000000089,0.0402402154437217,0.07807973699835322,0.03735676550050161,0.048135543400100324,0.004353836120173574,-0.0006090791686592023,multi,True
808,0.9192000000000089,0.04024704253708985,0.07810547196327877,0.037359556970970424,0.04812043031098865,0.004353349015128122,-0.0006189069249223442,multi,True
809,0.9191000000000089,0.040253871532743894,0.07813121324238217,0.03736234907755833,0.04810531352863787,0.004352861936447095,-0.0006287455663163254,multi,True
810,0.9190000000000089,0.04026070243133872,0.0781569608375216,0.03736514182043168,0.04809019305196704,0.004352374884170996,-0.0006385951079559502,multi,True
811,0.9189000000000089,0.040267535233529016,0.07818271475055455,0.0373679351997584,0.04807506887989836,0.004351887858340255,-0.0006484555649819458,multi,True
812,0.9188000000000089,0.04027436993997055,0.07820847498334271,0.0373707292157044,0.048059941011347036,0.0043514008589952725,-0.0006583269525632859,multi,True
813,0.918700000000009,0.04028120655131724,0.0782342415377386,0.03737352386843828,0.04804480944523955,0.004350913886176913,-0.0006682092858918123,multi,True
814,0.918600000000009,0.04028804506822592,0.078260014415608,0.03737631915812623,0.048029674180489715,0.004350426939925501,-0.0006781025801903644,multi,True
815,0.918500000000009,0.04029488549135236,0.07828579361880995,0.03737911508493499,0.04801453521601596,0.004349940020281811,-0.0006880068507063427,multi,True
816,0.918400000000009,0.04030172782135404,0.07831157914920948,0.03738191164903217,0.04799939255073539,0.0043494531272862385,-0.0006979221127152149,multi,True
817,0.918300000000009,0.04030857205888629,0.07833737100866707,0.03738470885058607,0.047984246183568106,0.004348966260979357,-0.0007078483815179523,multi,True
818,0.918200000000009,0.04031541820460503,0.07836316919904122,0.03738750668976192,0.04796909611343046,0.00434847942140254,-0.0007177856724416972,multi,True
819,0.918100000000009,0.04032226625916783,0.07838897372219701,0.037390305166728546,0.04795394233924126,0.004347992608596189,-0.0007277340008420598,multi,True
820,0.918000000000009,0.04032911622323234,0.07841478458000023,0.03739310428165376,0.047938784859915595,0.004347505822600789,-0.0007376933821024263,multi,True
821,0.917900000000009,0.04033596809745606,0.07844060177431635,0.03739590403470333,0.04792362367436781,0.004347019063457518,-0.0007476638316319707,multi,True
