,alpha,d_1,s_1,d_2,s_2,pi_1,pi_2,type,nonneg
4595,0.5405000000000506,0.13966846716968848,0.21219255054154398,2.8860628578555212e-05,6.632527730922601e-05,0.04612393576074732,-1.8076004345833465e-06,single,True
4596,0.5404000000000506,0.13969837566676205,0.21222097648031413,2.8892671320922572e-05,6.640005111589178e-05,0.04613802955292755,-1.812390874089303e-06,single,True
4597,0.5403000000000506,0.13972828971033588,0.21224940527699257,2.892685176196162e-05,6.647974065701883e-05,0.046152127070151996,-1.8173226073316108e-06,single,True
4598,0.5402000000000506,0.13975820944670797,0.21227783717918994,2.896286519793146e-05,6.656364590665839e-05,0.04616622843908752,-1.8223770483617918e-06,single,True
4599,0.5401000000000507,0.13978813505890472,0.21230627248081202,2.9000443161498384e-05,6.665115007351288e-05,0.046180333772383904,-1.8275377881921724e-06,single,True
4600,0.5400000000000507,0.13981806671966582,0.21233471145388086,2.9039355665346866e-05,6.67417247633989e-05,0.0461944431670117,-1.832790748312824e-06,single,True
4601,0.5399000000000507,0.1398480045170287,0.21236315425282387,2.9079394748657797e-05,6.68348921686374e-05,0.04620855670975133,-1.8381231475590837e-06,single,True
4602,0.5398000000000507,0.13987794859483657,0.21239160110319502,2.9120377604306122e-05,6.693023226368127e-05,0.04622267447811792,-1.8435237279840655e-06,single,True
4603,0.5397000000000507,0.13990789904482215,0.21242005215689885,2.916213903679329e-05,6.702736547216929e-05,0.04623679654171729,-1.848982274524467e-06,single,True
4604,0.5396000000000507,0.1399378559712437,0.21244850757608114,2.9204538609469095e-05,6.712596909987605e-05,0.046250922960354914,-1.8544900861510163e-06,single,True
4605,0.5395000000000507,0.13996781945131465,0.21247696748890135,2.9247442339971797e-05,6.722573526502308e-05,0.046265053790840574,-1.860038816190995e-06,single,True
4606,0.5394000000000507,0.13999778956208633,0.21250543201802732,2.92907353912284e-05,6.732640007134962e-05,0.0462791890822508,-1.865621288788213e-06,single,True
4607,0.5393000000000507,0.1400277663691182,0.21253390126874824,2.933431080282124e-05,6.742771770952024e-05,0.04629332888031072,-1.8712307861001977e-06,single,True
4608,0.5392000000000507,0.14005774994197462,0.21256237535121628,2.9378074773495368e-05,6.752947260155276e-05,0.046307473225512014,-1.8768613924976093e-06,single,True
4609,0.5391000000000508,0.14008774032102936,0.2125908543333707,2.9421941287753158e-05,6.763146705087366e-05,0.04632162215474353,-1.8825076519408834e-06,single,True
4610,0.5390000000000508,0.1401177375875826,0.21261933833826904,2.9465830442513848e-05,6.773351739916832e-05,0.04633577570308737,-1.8881644728709386e-06,single,True
4611,0.5389000000000508,0.14014774174438205,0.21264782738000218,2.9509672951313765e-05,6.783546437839776e-05,0.046349933900093995,-1.8938274063582705e-06,single,True
4612,0.5388000000000508,0.14017775287833173,0.21267632158629174,2.955340338213886e-05,6.793715757246431e-05,0.0463640967751035,-1.8994922353148558e-06,single,True
4613,0.5387000000000508,0.14020777101983234,0.2127048210056766,2.9596963963813952e-05,6.80384641644202e-05,0.04637826435346376,-1.9051552047797376e-06,single,True
